"","phone_id","user_id","dw_kind","platform","os"
"445176","23595",1740624,"courier","web","mac"
"446373","236028",1846388,"courier","web","windows"
"446703","23613",2436832,"express_delivery","app","android"
"446712","236267",1837300,"courier","app","android"
"446793","236333",1466696,"courier","web","windows"
"446842","23635",1440974,"courier","web","mac"
"446876","236550",1539960,"courier","web","windows"
"446882","236588",1839167,"courier","app","android"
"447051","236657",1635344,"courier","web","windows"
"447071","236769",2363940,"courier","web","ios"
"447079","2368",374341,"courier","app","android"
"447081","23696",2232563,"courier","app","ios"
"447225","236964",1853555,"courier","web","windows"
"447335","23700",1709342,"courier","web","windows"
"447407","23702",2002461,"courier","app","android"
"447437","23713",373561,"courier","web","windows"
"450351","237260",1619350,"courier","web","linux"
"450375","237449",1549058,"courier","web","windows"
"450465","23745",804075,"courier","web","windows"
"450621","237465",2177195,"courier","app","ios"
"450651","237504",1210842,"courier","web","windows"
"450686","237505",1903560,"courier","app","ios"
"450721","23751",1800704,"courier","app","ios"
"450831","2376",1459014,"courier","web","windows"
"452551","237700",1438556,"courier","app","android"
"453503","237707",2111479,"courier","app","ios"
"453633","237793",1846574,"courier","web","windows"
"453675","237801",2122808,"courier","app","android"
"453699","23794",1430830,"courier","web","windows"
"454119","237951",2111939,"courier","app","ios"
"454131","237955",1464606,"courier","app","windows"
"454151","237983",2147120,"courier","app","android"
"454199","237985",2112009,"courier","web","windows"
"454219","237987",1550338,"courier","app","android"
"454349","238002",277976,"courier","app","ios"
"454397","238116",2112525,"courier","web","windows"
"454425","23814",2002092,"courier","web","windows"
"454441","238173",2112450,"courier","app","android"
"454501","238212",2112738,"courier","app","ios"
"454600","238317",2112682,"courier","web","windows"
"454612","238351",1940596,"courier","app","android"
"454720","238406",2268254,"courier","web","windows"
"454740","238421",1176535,"courier","app","ios"
"454765","238504",1848281,"courier","web","windows"
"454801","23853",2452535,"express_delivery","app","mac"
"454802","23853",2719682,"express_delivery","app","mac"
"454803","23853",2114447,"express_delivery","app","mac"
"454807","23853",1981364,"express_delivery","app","mac"
"454810","23853",1208570,"express_delivery","app","mac"
"454822","238571",2141811,"courier","app","android"
"454838","238599",1188350,"courier","web","android"
"454928","238621",2123952,"courier","app","android"
"454948","23873",1632447,"courier","app","android"
"455676","238869",2113888,"courier","app","android"
"455796","238929",2722229,"courier","web","ios"
"455804","238943",2120099,"courier","web","windows"
"455972","238979",2114127,"courier","web","windows"
"456007","239029",1312809,"courier","app","android"
"456215","239069",1384681,"courier","web","windows"
"456218","23924",30173,"courier","app","android"
"456290","239338",502919,"courier","app","android"
"456433","239348",2169972,"courier","app","android"
"456493","239413",362078,"courier","app","android"
"457021","239454",974805,"courier","web","android"
"457022","239469",1346754,"courier","app","android"
"457204","239485",1688092,"courier","app","android"
"457353","239485",2347621,"courier","app","android"
"457611","2398",1693666,"courier","app","ios"
"457665","239850",957588,"courier","web","windows"
"457713","239855",2155045,"courier","app","ios"
"457737","239949",2116175,"courier","app","android"
"457815","240028",1952326,"courier","web","android"
"457827","240043",1814014,"courier","app","android"
"458127","240121",2135564,"courier","app","android"
"458175","240221",1928389,"courier","app","ios"
"458305","24023",719347,"courier","app","android"
"458880","240262",1355353,"courier","web","windows"
"458997","240345",2120077,"courier","app","android"
"459053","240359",18754,"courier","app","ios"
"459157","240361",1102906,"courier","app","android"
"459229","24046",1850355,"courier","web","mac"
"459271","240619",1548934,"courier","app","android"
"459313","240753",1347562,"courier","web","windows"
"459362","240757",1988252,"courier","web","windows"
"459494","240764",2409624,"courier","app","android"
"459498","240809",624111,"courier","web","windows"
"459518","241398",892085,"courier","app","android"
"459530","24155",1805301,"courier","web","windows"
"459768","24171",1781771,"courier","web","windows"
"459878","241856",893603,"courier","app","android"
"459948","24202",2002216,"courier","web","ios"
"460252","242048",895129,"courier","app","android"
"461523","242192",844905,"courier","app","android"
"461643","24252",2002301,"courier","app","ios"
"462493","242823",898954,"courier","app","ios"
"462535","24286",1099797,"courier","app","android"
"462960","24291",1228612,"courier","app","ios"
"462976","24294",142534,"courier","web","windows"
"463001","24307",96630,"courier","app","ios"
"463331","2436",1697424,"courier","app","android"
"463814","24377",1359908,"courier","app","android"
"464134","24379",1739043,"courier","web","windows"
"464454","243998",463951,"courier","web","windows"
"464499","244",1140493,"courier","app","android"
"464873","244089",1838668,"courier","web","windows"
"465027","24415",119907,"courier","web","windows"
"466017","24425",1891441,"courier","app","android"
"466033","244436",1450041,"courier","app","android"
"466241","244555",1002204,"courier","app","android"
"466277","24471",1609352,"courier","app","ios"
"466581","245056",1840935,"courier","app","android"
"466587","245060",1372020,"courier","app","ios"
"466617","245252",1102522,"courier","app","android"
"466727","24534",1881303,"courier","web","windows"
"466791","245365",1475325,"courier","web","windows"
"466917","24562",1873491,"courier","app","android"
"466931","24568",964662,"courier","web","windows"
"468823","245695",1693418,"courier","app","android"
"468887","2457",1697541,"courier","web","windows"
"469030","245847",1816030,"courier","app","android"
"469060","246124",1656468,"courier","web","windows"
"469102","246554",1844207,"courier","web","ios"
"469134","246594",2208860,"courier","web","mac"
"469154","24678",1106530,"courier","app","android"
"469594","246849",1846274,"courier","web","android"
"469642","246902",1562255,"courier","app","android"
"469722","247164",674472,"courier","web","mac"
"469771","247460",970788,"courier","app","mac"
"469996","247632",215986,"courier","app","ios"
"470304","2480",1616172,"courier","app","android"
"470619","248290",152696,"courier","web","windows"
"470620","248366",260057,"courier","web","windows"
"470668","24841",35072,"courier","web","mac"
"475309","248469",907690,"courier","app","android"
"475325","248727",1230979,"courier","app","ios"
"475435","248768",909327,"courier","app","android"
"475491","248868",909980,"courier","web","android"
"475492","24924",1348646,"courier","app","android"
"476329","249373",845442,"courier","web","mac"
"476352","249373",912836,"courier","web","mac"
"476411","24940",1175573,"courier","web","mac"
"477356","249868",2161693,"courier","app","android"
"477357","249958",915612,"courier","app","android"
"477500","25008",1111244,"courier","web","windows"
"478610","250385",2403539,"courier","app","ios"
"478622","250448",1128770,"courier","app","android"
"478839","250549",2299969,"courier","web","windows"
"478857","25060",669475,"courier","app","android"
"478875","250687",857655,"courier","app","android"
"478884","250688",1223918,"courier","app","ios"
"478905","250709",2118917,"courier","web","windows"
"478941","250717",1952990,"courier","app","android"
"478965","250960",1090192,"courier","app","android"
"479343","25107",1044500,"courier","app","ios"
"481503","251160",42220,"courier","app","android"
"481519","251264",1887048,"courier","app","android"
"481567","25129",1564017,"courier","app","android"
"481873","251488",2121275,"courier","app","android"
"481957","251539",2120654,"courier","web","windows"
"481966","251565",2120916,"courier","app","android"
"482038","251742",2121548,"courier","app","android"
"482148","25175",1748205,"courier","app","ios"
"483221","251839",227653,"courier","app","android"
"483277","251895",1268007,"express_delivery","app","ios"
"483893","251922",2281095,"courier","web","mac"
"483922","251922",2240864,"courier","web","mac"
"483950","251937",2417635,"courier","app","android"
"483962","251957",2121941,"courier","app","android"
"484025","252141",1261138,"courier","web","mac"
"484146","252156",1102571,"courier","app","ios"
"484256","252404",1966046,"courier","app","ios"
"484364","252416",2122857,"courier","web","windows"
"484524","252436",2123115,"courier","web","windows"
"484588","252478",1029408,"courier","app","android"
"484874","252848",2133497,"courier","app","android"
"485017","2529",1337918,"courier","app","ios"
"485454","252905",2149715,"courier","app","android"
"485517","252938",2124225,"courier","web","windows"
"485552","253006",1332922,"courier","web","windows"
"485856","253131",2117607,"courier","web","windows"
"485904","253163",1897416,"courier","web","linux"
"485907","253369",2012189,"courier","app","android"
"485952","25338",730946,"courier","app","ios"
"486414","253436",1992935,"courier","web","windows"
"486606","253445",1461347,"courier","web","windows"
"486738","253596",2316156,"courier","app","android"
"486739","253712",1023620,"courier","app","android"
"486820","253800",1519996,"courier","app","ios"
"486824","253861",2127183,"courier","app","android"
"487080","254006",1065494,"courier","app","android"
"487122","25401",2887857,"courier","app","ios"
"487124","25403",1001682,"courier","app","ios"
"489164","254186",771787,"courier","web","mac"
"489252","25426",144317,"courier","web","windows"
"489447","254389",1847713,"courier","web","windows"
"489477","254471",308062,"courier","web","windows"
"489537","254611",1848648,"courier","web","windows"
"489633","254736",2235945,"courier","app","ios"
"489657","254747",2127184,"courier","app","ios"
"489734","254774",1848720,"courier","app","ios"
"489776","254994",1876712,"courier","web","android"
"489785","255132",1850368,"courier","web","android"
"489866","255247",1385791,"courier","app","android"
"490034","25527",246741,"courier","web","windows"
"490562","255298",951747,"courier","app","android"
"490566","255307",1861490,"courier","app","ios"
"490596","255400",1118479,"courier","web","windows"
"490970","255409",320457,"courier","app","android"
"491138","255464",2182267,"courier","app","android"
"491201","255540",1850875,"courier","web","windows"
"491344","255850",632186,"courier","web","windows"
"491364","25598",159145,"courier","app","ios"
